Sample,Time,Label,UPneumo,LPneumo,EDA1,Cardio1,Move1,ED,Aux01
325,00:10.80,,29503.0,36479.0,108968.0,38746.0,9.9,1.0,39792.0
326,00:10.83,,29503.0,36463.0,108966.0,38733.0,9.9,1.0,39808.0
327,00:10.86,,29503.0,36469.0,108964.0,38704.0,9.9,1.0,39833.0
328,00:10.90,,29503.0,36475.0,108961.0,38646.0,9.9,1.0,39884.0
329,00:10.93,,29503.0,36479.0,108955.0,38624.0,9.9,1.0,39932.0
330,00:10.96,,29503.0,36473.0,108957.0,38602.0,9.9,1.0,39952.0
331,00:11.00,,29503.0,36479.0,108961.0,38592.0,9.9,1.0,39968.0
332,00:11.03,,29497.0,36479.0,108958.0,38554.0,9.9,1.0,39978.0
333,00:11.06,,29503.0,36479.0,108954.0,38549.0,9.9,1.0,39994.0
334,00:11.09,,29503.0,36479.0,108950.0,38528.0,9.9,1.0,40005.0
335,00:11.13,,29490.0,36479.0,108950.0,38512.0,9.9,1.0,40016.0
336,00:11.16,,29487.0,36479.0,108955.0,38499.0,9.9,1.0,40028.0
337,00:11.19,,29471.0,36482.0,108960.0,38512.0,9.9,1.0,40070.0
338,00:11.23,,29471.0,36495.0,108963.0,38693.0,9.9,1.0,40128.0
339,00:11.26,,29471.0,36495.0,108965.0,38837.0,9.9,1.0,40186.0
340,00:11.30,,29471.0,36489.0,108963.0,38938.0,9.9,1.0,40250.0
341,00:11.33,,29471.0,36465.0,108967.0,39048.0,9.9,1.0,40301.0
342,00:11.36,,29465.0,36447.0,108970.0,39130.0,9.9,2.0,40282.0
343,00:11.40,,29465.0,36447.0,108974.0,39146.0,9.9,3.0,40245.0
344,00:11.43,,29455.0,36447.0,108976.0,39184.0,9.9,4.0,40213.0
345,00:11.46,,29455.0,36447.0,108975.0,39192.0,9.9,5.0,40173.0
346,00:11.50,,29460.0,36447.0,108982.0,39141.0,9.9,7.0,40112.0
347,00:11.53,,29465.0,36447.0,108985.0,39098.0,9.9,8.0,40053.0
348,00:11.56,,29471.0,36447.0,108985.0,39045.0,9.9,11.0,39989.0
349,00:11.59,,29473.0,36439.0,108987.0,39034.0,9.9,13.0,39906.0
350,00:11.63,,29481.0,36441.0,108990.0,38992.0,9.9,16.0,39872.0
351,00:11.66,,29487.0,36441.0,108990.0,38986.0,9.9,18.0,39861.0
352,00:11.69,,29487.0,36436.0,108992.0,38965.0,9.9,20.0,39850.0
353,00:11.73,,29471.0,36431.0,108993.0,38952.0,9.9,22.0,39813.0
354,00:11.76,,29471.0,36431.0,108998.0,38901.0,9.9,24.0,39792.0
355,00:11.80,,29471.0,36431.0,109001.0,38880.0,9.9,27.0,39802.0
356,00:11.83,,29471.0,36436.0,109000.0,38837.0,9.9,29.0,39824.0
357,00:11.86,N1,29473.0,36441.0,108993.0,38837.0,9.9,31.0,39853.0
358,00:11.90,N1,29481.0,36447.0,108995.0,38805.0,9.9,32.0,39888.0
359,00:11.93,N1,29481.0,36447.0,108996.0,38778.0,9.9,33.0,39920.0
360,00:11.96,N1,29471.0,36447.0,108991.0,38741.0,9.9,34.0,39962.0
361,00:12.00,N1,29487.0,36460.0,108990.0,38725.0,9.9,35.0,40045.0
362,00:12.03,N1,29497.0,36468.0,108994.0,38666.0,9.9,36.0,40112.0
363,00:12.06,N1,29513.0,36484.0,108997.0,38650.0,9.9,36.0,40160.0
364,00:12.09,N1,29540.0,36495.0,108998.0,38629.0,9.9,37.0,40192.0
365,00:12.13,N1,29575.0,36527.0,108994.0,38605.0,9.9,37.0,40274.0
366,00:12.16,N1,29625.0,36559.0,108990.0,38544.0,9.9,37.0,40357.0
367,00:12.19,N1,29652.0,36580.0,108991.0,38533.0,9.9,37.0,40400.0
368,00:12.23,N1,29689.0,36607.0,108991.0,38517.0,9.9,37.0,40432.0
369,00:12.26,N1,29743.0,36655.0,108996.0,38506.0,9.9,37.0,40514.0
370,00:12.30,N1,29800.0,36712.0,108992.0,38640.0,9.9,36.0,40624.0
371,00:12.33,N1,29842.0,36747.0,108989.0,38870.0,9.9,36.0,40755.0
372,00:12.36,N1,29906.0,36786.0,108993.0,38979.0,9.9,36.0,40876.0
373,00:12.40,N1,29940.0,36809.0,109002.0,39056.0,9.9,36.0,40890.0
374,00:12.43,N1,29961.0,36836.0,109003.0,39093.0,9.9,37.0,40869.0
375,00:12.46,N1,29993.0,36879.0,109000.0,39141.0,9.9,37.0,40853.0
376,00:12.50,N1,30039.0,36927.0,108998.0,39128.0,9.9,38.0,40861.0
377,00:12.53,N1,30104.0,37000.0,108998.0,39065.0,9.9,38.0,40868.0
378,00:12.56,N1,30202.0,37091.0,108990.0,38969.0,9.9,38.0,40834.0
379,00:12.59,N1,30289.0,37189.0,109000.0,38912.0,9.9,38.0,40866.0
380,00:12.63,N1,30390.0,37296.0,109000.0,38858.0,9.9,38.0,40931.0
381,00:12.66,N1,30452.0,37375.0,109000.0,38810.0,9.9,39.0,40970.0
382,00:12.69,N1,30489.0,37417.0,108997.0,38762.0,9.9,39.0,40992.0
383,00:12.73,N1,30527.0,37455.0,108998.0,38762.0,9.9,40.0,41018.0
384,00:12.76,N1,30553.0,37487.0,109001.0,38725.0,9.9,40.0,41034.0
385,00:12.80,N1,30580.0,37524.0,109003.0,38714.0,9.9,41.0,41040.0
386,00:12.83,N1,30629.0,37567.0,108998.0,38681.0,9.9,41.0,41052.0
387,00:12.86,N1,30674.0,37621.0,108993.0,38636.0,9.9,41.0,41052.0
388,00:12.90,N1,30719.0,37666.0,108999.0,38604.0,9.9,41.0,41033.0
389,00:12.93,N1,30756.0,37689.0,108997.0,38581.0,9.9,41.0,41002.0
390,00:12.96,N1,30777.0,37705.0,108996.0,38544.0,9.9,40.0,40981.0
391,00:13.00,N1,30788.0,37716.0,108998.0,38560.0,9.9,40.0,40944.0
392,00:13.03,N1,30793.0,37705.0,109004.0,38538.0,9.9,41.0,40858.0
393,00:13.06,N1,30788.0,37689.0,109001.0,38506.0,9.9,42.0,40730.0
394,00:13.09,N1,30772.0,37673.0,108996.0,38501.0,9.9,41.0,40645.0
395,00:13.13,N1,30761.0,37657.0,108991.0,38496.0,9.9,41.0,40565.0
396,00:13.16,N1,30727.0,37636.0,108988.0,38509.0,9.9,40.0,40461.0
397,00:13.19,N1,30697.0,37609.0,108992.0,38693.0,9.9,40.0,40378.0
398,00:13.23,N1,30665.0,37588.0,108993.0,38826.0,9.9,39.0,40357.0
399,00:13.26,N1,30633.0,37572.0,108993.0,38949.0,9.9,39.0,40346.0
400,00:13.30,N1,30596.0,37529.0,108990.0,39048.0,9.9,38.0,40253.0
401,00:13.33,N1,30548.0,37492.0,108987.0,39136.0,9.9,37.0,40101.0
402,00:13.36,N1,30516.0,37476.0,108987.0,39157.0,9.9,37.0,39994.0
403,00:13.40,N1,30484.0,37455.0,108982.0,39168.0,9.9,36.0,39909.0
404,00:13.43,N1,30452.0,37423.0,108982.0,39194.0,9.9,35.0,39832.0
405,00:13.46,N1,30420.0,37385.0,108979.0,39146.0,9.9,33.0,39749.0
406,00:13.50,N1,30404.0,37364.0,108977.0,39093.0,9.9,32.0,39674.0
407,00:13.53,N1,30388.0,37348.0,108973.0,39088.0,9.9,30.0,39610.0
408,00:13.56,N1,30356.0,37321.0,108965.0,39045.0,9.9,28.0,39549.0
409,00:13.59,N1,30331.0,37291.0,108966.0,39036.0,9.9,26.0,39536.0
410,00:13.63,N1,30290.0,37243.0,108963.0,39014.0,9.9,24.0,39510.0
411,00:13.66,N1,30255.0,37202.0,108961.0,38976.0,9.9,22.0,39440.0
412,00:13.69,N1,30233.0,37172.0,108964.0,38965.0,9.9,20.0,39402.0
413,00:13.73,N1,30217.0,37151.0,108966.0,38933.0,9.9,18.0,39386.0
414,00:13.76,N1,30185.0,37124.0,108969.0,38933.0,9.9,17.0,39392.0
415,00:13.80,N1,30164.0,37108.0,108967.0,38906.0,9.9,15.0,39392.0
416,00:13.83,N1,30148.0,37087.0,108962.0,38885.0,9.9,13.0,39381.0
417,00:13.86,N1,30120.0,37058.0,108955.0,38867.0,9.9,11.0,39363.0
418,00:13.90,N1,30085.0,37026.0,108960.0,38841.0,9.9,10.0,39337.0
419,00:13.93,N1,30056.0,36997.0,108966.0,38784.0,9.9,9.0,39340.0
420,00:13.96,N1,30036.0,36969.0,108970.0,38784.0,9.9,8.0,39344.0
421,00:14.00,N1,30020.0,36948.0,108968.0,38746.0,9.9,8.0,39354.0
422,00:14.03,N1,29999.0,36921.0,108970.0,38741.0,9.9,7.0,39365.0
423,00:14.06,N1,29967.0,36887.0,108970.0,38725.0,9.9,8.0,39376.0
424,00:14.09,N1,29940.0,36863.0,108969.0,38688.0,9.9,8.0,39386.0
425,00:14.13,N1,29919.0,36841.0,108974.0,38677.0,9.9,9.0,39397.0
426,00:14.16,N1,29897.0,36831.0,108979.0,38677.0,9.9,10.0,39408.0
427,00:14.19,N1,29847.0,36804.0,108985.0,38674.0,9.9,11.0,39450.0
428,00:14.23,N1,29812.0,36788.0,108990.0,38816.0,9.9,13.0,39488.0
429,00:14.26,N1,29780.0,36777.0,108993.0,38986.0,9.9,14.0,39520.0
430,00:14.30,N1,29759.0,36761.0,108995.0,39120.0,9.9,16.0,39584.0
431,00:14.33,N1,29743.0,36724.0,108998.0,39224.0,9.9,19.0,39664.0
432,00:14.36,N1,29727.0,36687.0,108995.0,39306.0,9.9,21.0,39690.0
433,00:14.40,N1,29705.0,36676.0,108996.0,39354.0,9.9,24.0,39685.0
434,00:14.43,N1,29684.0,36649.0,108999.0,39386.0,9.9,26.0,39674.0
435,00:14.46,N1,29660.0,36639.0,109008.0,39429.0,9.9,28.0,39664.0
436,00:14.50,N1,29647.0,36623.0,109015.0,39413.0,9.9,32.0,39664.0
437,00:14.53,N1,29647.0,36612.0,109017.0,39360.0,9.9,35.0,39658.0
438,00:14.56,N1,29647.0,36596.0,109020.0,39296.0,9.9,38.0,39632.0
439,00:14.59,N1,29633.0,36583.0,109026.0,39274.0,9.9,42.0,39576.0
440,00:14.63,N1,29631.0,36575.0,109022.0,39258.0,9.9,45.0,39552.0
441,00:14.66,N1,29631.0,36575.0,109016.0,39248.0,9.9,48.0,39546.0
442,00:14.69,N1,29620.0,36569.0,109020.0,39221.0,9.9,50.0,39552.0
443,00:14.73,N1,29612.0,36559.0,109027.0,39197.0,9.9,52.0,39538.0
444,00:14.76,N1,29599.0,36546.0,109024.0,39148.0,9.9,54.0,39520.0
445,00:14.80,,29586.0,36543.0,109025.0,39120.0,9.9,56.0,39539.0
446,00:14.83,,29586.0,36552.0,109029.0,39075.0,9.9,58.0,39603.0
447,00:14.86,,29572.0,36553.0,109035.0,39050.0,9.9,61.0,39685.0
448,00:14.90,,29567.0,36559.0,109031.0,39029.0,9.9,63.0,39744.0
449,00:14.93,,29567.0,36559.0,109027.0,38992.0,9.9,65.0,39824.0
450,00:14.96,,29567.0,36569.0,109028.0,38944.0,9.9,67.0,39920.0
451,00:15.00,,29577.0,36585.0,109029.0,38933.0,9.9,68.0,40042.0
452,00:15.03,,29640.0,36635.0,109029.0,38892.0,9.9,68.0,40192.0
453,00:15.06,,29778.0,36754.0,109024.0,38816.0,9.9,69.0,40352.0
454,00:15.09,,29931.0,36898.0,109024.0,38793.0,9.9,69.0,40556.0
455,00:15.13,,30047.0,37023.0,109026.0,38730.0,9.9,69.0,40805.0
456,00:15.16,,30137.0,37119.0,109028.0,38709.0,9.9,70.0,41029.0
457,00:15.19,,30217.0,37220.0,109031.0,38661.0,9.9,70.0,41242.0
458,00:15.23,,30332.0,37407.0,109028.0,38648.0,9.9,70.0,41514.0
459,00:15.26,,30447.0,37631.0,109017.0,38618.0,9.9,70.0,41797.0
460,00:15.30,,30543.0,37775.0,109015.0,38736.0,9.9,69.0,42032.0
461,00:15.33,,30639.0,37908.0,109011.0,38874.0,9.9,68.0,42298.0
462,00:15.36,,30759.0,38084.0,109011.0,38992.0,9.9,66.0,42626.0
463,00:15.40,,30884.0,38249.0,109013.0,39098.0,9.9,65.0,42800.0
464,00:15.43,,30964.0,38367.0,109012.0,39141.0,9.9,64.0,42816.0
465,00:15.46,,31039.0,38489.0,109010.0,39157.0,9.9,63.0,42821.0
466,00:15.50,,31164.0,38655.0,109004.0,39170.0,9.9,61.0,42784.0
467,00:15.53,,31263.0,38783.0,109003.0,39157.0,9.9,60.0,42656.0
468,00:15.56,,31321.0,38825.0,109000.0,39168.0,9.9,58.0,42453.0
469,00:15.59,,31375.0,38825.0,108996.0,39136.0,9.9,56.0,42138.0
470,00:15.63,,31497.0,38740.0,108991.0,39136.0,9.9,54.0,41536.0
471,00:15.66,,31679.0,38612.0,108986.0,39146.0,9.9,51.0,41077.0
472,00:15.69,,31801.0,38537.0,108984.0,39120.0,9.9,48.0,40869.0
473,00:15.73,,31849.0,38484.0,108983.0,39104.0,9.9,45.0,40730.0
474,00:15.76,,31836.0,38444.0,108979.0,39090.0,9.9,42.0,40568.0
475,00:15.80,,31801.0,38447.0,108979.0,39061.0,9.9,40.0,40256.0
476,00:15.83,Yes,31775.0,38447.0,108973.0,39040.0,9.9,37.0,39994.0
477,00:15.86,,31743.0,38452.0,108968.0,39018.0,9.9,35.0,39824.0
478,00:15.90,,31676.0,38436.0,108965.0,38994.0,9.9,31.0,39808.0
479,00:15.93,,31647.0,38409.0,108963.0,38976.0,9.9,28.0,39872.0
480,00:15.96,,31647.0,38388.0,108959.0,38970.0,9.9,25.0,39877.0
481,00:16.00,,31647.0,38372.0,108954.0,38965.0,9.9,21.0,39840.0
482,00:16.03,,31636.0,38353.0,108952.0,38925.0,9.9,18.0,39762.0
483,00:16.06,,31594.0,38344.0,108947.0,38882.0,9.9,14.0,39769.0
484,00:16.10,,31548.0,38325.0,108944.0,38838.0,9.9,11.0,39917.0
485,00:16.13,,31482.0,38298.0,108935.0,38816.0,9.9,7.0,39945.0
486,00:16.16,,31383.0,38263.0,108932.0,38776.0,9.9,4.0,39866.0
487,00:16.19,,31282.0,38223.0,108926.0,38912.0,9.9,1.0,39792.0
488,00:16.23,,31234.0,38191.0,108922.0,39168.0,9.9,1.0,39782.0
489,00:16.26,,31179.0,38136.0,108919.0,39308.0,9.9,1.0,39804.0
490,00:16.30,,31113.0,38079.0,108915.0,39434.0,9.9,1.0,39786.0
491,00:16.33,,31060.0,38047.0,108911.0,39466.0,9.9,1.0,39733.0
492,00:16.36,,31007.0,38009.0,108911.0,39482.0,9.9,1.0,39669.0
493,00:16.39,,30929.0,37953.0,108912.0,39530.0,9.9,1.0,39568.0
494,00:16.43,,30847.0,37897.0,108911.0,39530.0,9.9,1.0,39514.0
495,00:16.46,,30799.0,37855.0,108909.0,39504.0,9.9,1.0,39477.0
496,00:16.50,,30751.0,37823.0,108907.0,39450.0,9.9,1.0,39424.0
497,00:16.53,,30687.0,37777.0,108908.0,39424.0,9.9,1.0,39322.0
498,00:16.56,,30623.0,37737.0,108908.0,39402.0,9.9,1.0,39258.0
499,00:16.60,,30585.0,37711.0,108909.0,39360.0,9.9,1.0,39248.0
500,00:16.63,,30553.0,37668.0,108917.0,39370.0,9.9,1.0,39264.0
501,00:16.66,,30505.0,37615.0,108922.0,39330.0,9.9,1.0,39266.0
502,00:16.69,,30447.0,37561.0,108921.0,39317.0,9.9,1.0,39248.0
503,00:16.73,,30415.0,37519.0,108925.0,39285.0,9.9,1.0,39226.0
504,00:16.76,,30388.0,37487.0,108933.0,39258.0,9.9,2.0,39216.0
505,00:16.80,,30353.0,37441.0,108938.0,39240.0,9.9,4.0,39208.0
506,00:16.83,,30308.0,37391.0,108941.0,39253.0,9.9,6.0,39200.0
507,00:16.86,,30276.0,37364.0,108944.0,39200.0,9.9,8.0,39184.0
508,00:16.89,,30249.0,37332.0,108948.0,39200.0,9.9,10.0,39178.0
509,00:16.93,,30204.0,37284.0,108957.0,39165.0,9.9,13.0,39152.0
510,00:16.96,,30164.0,37247.0,108965.0,39157.0,9.9,17.0,39162.0
511,00:17.00,,30132.0,37215.0,108970.0,39130.0,9.9,21.0,39189.0
512,00:17.03,,30105.0,37188.0,108978.0,39109.0,9.9,26.0,39221.0
513,00:17.06,,30068.0,37153.0,108986.0,39088.0,9.9,31.0,39266.0
514,00:17.10,,30036.0,37113.0,108991.0,39045.0,9.9,37.0,39312.0
515,00:17.13,,30009.0,37092.0,108996.0,39034.0,9.9,42.0,39344.0
516,00:17.16,,29988.0,37076.0,109000.0,39018.0,9.9,47.0,39386.0
517,00:17.19,,29943.0,37052.0,109007.0,39018.0,9.9,53.0,39466.0
518,00:17.23,,29897.0,37028.0,109014.0,39136.0,9.9,59.0,39552.0
519,00:17.26,,29865.0,37007.0,109020.0,39306.0,9.9,65.0,39616.0
520,00:17.30,,29839.0,36985.0,109026.0,39408.0,9.9,70.0,39674.0
521,00:17.33,,29833.0,36953.0,109031.0,39549.0,9.9,76.0,39733.0
522,00:17.36,,29807.0,36900.0,109035.0,39626.0,9.9,82.0,39738.0
523,00:17.39,,29780.0,36873.0,109033.0,39669.0,9.9,88.0,39712.0
524,00:17.43,,29753.0,36857.0,109037.0,39701.0,9.9,93.0,39680.0
525,00:17.46,,29727.0,36836.0,109046.0,39736.0,9.9,99.0,39629.0
526,00:17.50,,29704.0,36802.0,109055.0,39715.0,9.9,105.0,39593.0
527,00:17.53,,29695.0,36773.0,109055.0,39593.0,9.9,110.0,39545.0
528,00:17.56,,29679.0,36747.0,109061.0,39584.0,9.9,115.0,39481.0
529,00:17.60,,29673.0,36740.0,109070.0,39546.0,9.9,120.0,39450.0
530,00:17.63,,29663.0,36735.0,109070.0,39520.0,9.9,125.0,39450.0
531,00:17.66,,29663.0,36724.0,109070.0,39509.0,9.9,130.0,39461.0
532,00:17.69,,29652.0,36708.0,109073.0,39472.0,9.9,134.0,39472.0
533,00:17.73,,29647.0,36703.0,109071.0,39482.0,9.9,138.0,39488.0
534,00:17.76,,29634.0,36690.0,109069.0,39452.0,9.9,141.0,39481.0
535,00:17.80,,29631.0,36687.0,109071.0,39401.0,9.9,144.0,39488.0
536,00:17.83,,29621.0,36683.0,109074.0,39366.0,9.9,147.0,39516.0
537,00:17.86,,29615.0,36681.0,109077.0,39338.0,9.9,150.0,39541.0
538,00:17.89,,29609.0,36671.0,109078.0,39317.0,9.9,153.0,39568.0
539,00:17.93,,29599.0,36671.0,109077.0,39317.0,9.9,155.0,39600.0
540,00:17.96,,29599.0,36655.0,109075.0,39298.0,9.9,157.0,39642.0
541,00:18.00,,29599.0,36655.0,109071.0,39242.0,9.9,158.0,39680.0
542,00:18.03,,29588.0,36655.0,109068.0,39216.0,9.9,159.0,39696.0
543,00:18.06,,29583.0,36655.0,109069.0,39205.0,9.9,160.0,39717.0
544,00:18.10,,29575.0,36655.0,109076.0,39173.0,9.9,160.0,39749.0
545,00:18.13,,29567.0,36655.0,109081.0,39136.0,9.9,161.0,39776.0
546,00:18.16,,29561.0,36639.0,109075.0,39130.0,9.9,161.0,39781.0
547,00:18.19,,29556.0,36639.0,109070.0,39125.0,9.9,161.0,39797.0
548,00:18.23,,29540.0,36639.0,109069.0,39098.0,9.9,161.0,39837.0
549,00:18.26,,29519.0,36639.0,109068.0,39258.0,9.9,161.0,39893.0
550,00:18.30,,29519.0,36639.0,109066.0,39402.0,9.9,160.0,39941.0
551,00:18.33,,29519.0,36639.0,109068.0,39520.0,9.9,160.0,40010.0
552,00:18.36,,29519.0,36623.0,109073.0,39634.0,9.9,160.0,40101.0
553,00:18.39,,29519.0,36601.0,109075.0,39706.0,9.9,160.0,40128.0
554,00:18.43,,29513.0,36591.0,109075.0,39765.0,9.9,159.0,40106.0
555,00:18.46,,29503.0,36591.0,109075.0,39770.0,9.9,159.0,40069.0
556,00:18.50,,29500.0,36591.0,109080.0,39818.0,9.9,160.0,40034.0
557,00:18.53,,29492.0,36580.0,109081.0,39792.0,9.9,161.0,40010.0
558,00:18.56,,29503.0,36575.0,109085.0,39738.0,9.9,162.0,39968.0
559,00:18.60,,29508.0,36569.0,109088.0,39706.0,9.9,163.0,39914.0
560,00:18.63,,29503.0,36567.0,109089.0,39661.0,9.9,163.0,39834.0
561,00:18.66,,29506.0,36562.0,109087.0,39619.0,9.9,164.0,39788.0
562,00:18.69,,29515.0,36559.0,109096.0,39587.0,9.9,166.0,39776.0
563,00:18.73,,29519.0,36559.0,109104.0,39548.0,9.9,168.0,39756.0
564,00:18.76,,29508.0,36559.0,109104.0,39514.0,9.9,171.0,39733.0
565,00:18.80,,29503.0,36559.0,109102.0,39509.0,9.9,173.0,39733.0
566,00:18.83,,29503.0,36559.0,109105.0,39488.0,9.9,175.0,39749.0
567,00:18.86,,29503.0,36559.0,109109.0,39445.0,9.9,178.0,39770.0
568,00:18.89,,29497.0,36553.0,109110.0,39418.0,9.9,180.0,39797.0
569,00:18.93,,29503.0,36559.0,109110.0,39408.0,9.9,183.0,39824.0
570,00:18.96,,29503.0,36559.0,109110.0,39363.0,9.9,185.0,39862.0
571,00:19.00,,29503.0,36559.0,109113.0,39328.0,9.9,187.0,39916.0
572,00:19.03,,29503.0,36559.0,109119.0,39306.0,9.9,190.0,39957.0
573,00:19.06,,29503.0,36559.0,109121.0,39285.0,9.9,192.0,39973.0
574,00:19.10,,29503.0,36559.0,109119.0,39285.0,9.9,194.0,39989.0
575,00:19.13,,29503.0,36559.0,109124.0,39245.0,9.9,196.0,40008.0
576,00:19.16,,29493.0,36559.0,109131.0,39216.0,9.9,199.0,40006.0
577,00:19.19,,29482.0,36570.0,109136.0,39161.0,9.9,202.0,40022.0
578,00:19.23,,29461.0,36563.0,109142.0,39366.0,9.9,205.0,40102.0
579,00:19.26,,29465.0,36551.0,109143.0,39683.0,9.9,207.0,40254.0
580,00:19.30,,29471.0,36537.0,109145.0,39781.0,9.9,210.0,40282.0
581,00:19.33,,29460.0,36527.0,109149.0,39824.0,9.9,213.0,40256.0
582,00:19.36,,29455.0,36527.0,109148.0,39850.0,9.9,216.0,40208.0
583,00:19.39,,29455.0,36527.0,109147.0,39858.0,9.9,218.0,40170.0
584,00:19.43,,29460.0,36521.0,109156.0,39840.0,9.9,221.0,40128.0
585,00:19.46,,29465.0,36527.0,109160.0,39792.0,9.9,224.0,40080.0
586,00:19.50,,29471.0,36521.0,109161.0,39728.0,9.9,228.0,40016.0
587,00:19.53,,29471.0,36513.0,109158.0,39712.0,9.9,230.0,39941.0
588,00:19.56,,29471.0,36511.0,109158.0,39674.0,9.9,233.0,39893.0
589,00:19.60,,29476.0,36511.0,109155.0,39648.0,9.9,235.0,39888.0
590,00:19.63,,29487.0,36511.0,109156.0,39626.0,9.9,237.0,39877.0
591,00:19.66,,29471.0,36511.0,109158.0,39608.0,9.9,239.0,39845.0
592,00:19.69,,29471.0,36511.0,109157.0,39562.0,9.9,240.0,39818.0
593,00:19.73,,29471.0,36511.0,109155.0,39541.0,9.9,241.0,39824.0
594,00:19.76,,29476.0,36516.0,109151.0,39509.0,9.9,242.0,39824.0
595,00:19.80,,29473.0,36511.0,109153.0,39496.0,9.9,242.0,39848.0
596,00:19.83,,29471.0,36511.0,109156.0,39461.0,9.9,243.0,39866.0
597,00:19.86,,29471.0,36511.0,109154.0,39472.0,9.9,243.0,39877.0
598,00:19.89,,29476.0,36511.0,109148.0,39413.0,9.9,243.0,39909.0
599,00:19.93,,29479.0,36511.0,109143.0,39394.0,9.9,242.0,39949.0
600,00:19.96,,29481.0,36516.0,109144.0,39365.0,9.9,241.0,39973.0
601,00:20.00,,29471.0,36521.0,109143.0,39344.0,9.9,240.0,39994.0
602,00:20.03,,29471.0,36527.0,109140.0,39306.0,9.9,239.0,40010.0
603,00:20.06,,29476.0,36527.0,109139.0,39282.0,9.9,238.0,40045.0
604,00:20.10,,29471.0,36527.0,109134.0,39251.0,9.9,236.0,40051.0
605,00:20.13,,29461.0,36520.0,109127.0,39232.0,9.9,234.0,40051.0
606,00:20.16,,29455.0,36530.0,109127.0,39228.0,9.9,232.0,40089.0
607,00:20.19,,29455.0,36537.0,109126.0,39429.0,9.9,230.0,40144.0
608,00:20.23,,29439.0,36527.0,109123.0,39552.0,9.9,228.0,40197.0
609,00:20.26,,29439.0,36527.0,109118.0,39669.0,9.9,226.0,40261.0
610,00:20.30,,29455.0,36516.0,109118.0,39752.0,9.9,224.0,40314.0
611,00:20.33,,29439.0,36495.0,109118.0,39845.0,9.9,221.0,40304.0
612,00:20.36,,29439.0,36495.0,109118.0,39877.0,9.9,219.0,40272.0
613,00:20.39,,29439.0,36495.0,109118.0,39941.0,9.9,217.0,40240.0
614,00:20.43,,29439.0,36495.0,109117.0,39906.0,9.9,215.0,40197.0
615,00:20.46,,29439.0,36495.0,109109.0,39861.0,9.9,213.0,40144.0
616,00:20.50,,29444.0,36489.0,109109.0,39818.0,9.9,210.0,40090.0
617,00:20.53,,29455.0,36484.0,109112.0,39792.0,9.9,208.0,40032.0
618,00:20.56,,29455.0,36495.0,109111.0,39770.0,9.9,207.0,39954.0
619,00:20.60,,29455.0,36495.0,109108.0,39728.0,9.9,205.0,39920.0
620,00:20.63,,29455.0,36489.0,109104.0,39722.0,9.9,203.0,39920.0
621,00:20.66,,29460.0,36479.0,109100.0,39690.0,9.9,201.0,39904.0
622,00:20.69,,29455.0,36479.0,109098.0,39656.0,9.9,200.0,39864.0
623,00:20.73,,29455.0,36479.0,109104.0,39621.0,9.9,198.0,39840.0
624,00:20.76,,29455.0,36479.0,109110.0,39594.0,9.9,198.0,39856.0
625,00:20.80,,29455.0,36495.0,109104.0,39562.0,9.9,197.0,39877.0
626,00:20.83,,29465.0,36495.0,109092.0,39565.0,9.9,195.0,39909.0
627,00:20.86,,29465.0,36495.0,109089.0,39525.0,9.9,193.0,39946.0
628,00:20.89,,29471.0,36511.0,109092.0,39488.0,9.9,191.0,39973.0
629,00:20.93,,29481.0,36511.0,109092.0,39472.0,9.9,190.0,40005.0
630,00:20.96,,29513.0,36535.0,109093.0,39421.0,9.9,189.0,40058.0
631,00:21.00,,29545.0,36564.0,109086.0,39386.0,9.9,187.0,40144.0
632,00:21.03,,29572.0,36580.0,109082.0,39365.0,9.9,185.0,40202.0
633,00:21.06,,29599.0,36601.0,109079.0,39317.0,9.9,183.0,40277.0
634,00:21.10,,29647.0,36636.0,109073.0,39296.0,9.9,181.0,40386.0
635,00:21.13,,29684.0,36676.0,109070.0,39274.0,9.9,178.0,40464.0
636,00:21.16,,29721.0,36708.0,109071.0,39248.0,9.9,177.0,40485.0
637,00:21.19,,29737.0,36735.0,109068.0,39216.0,9.9,175.0,40517.0
638,00:21.23,,29769.0,36775.0,109063.0,39242.0,9.9,172.0,40586.0
639,00:21.26,,29801.0,36815.0,109062.0,39424.0,9.9,169.0,40666.0
640,00:21.30,,29828.0,36836.0,109060.0,39578.0,9.9,166.0,40736.0
641,00:21.33,,29855.0,36857.0,109058.0,39680.0,9.9,163.0,40816.0
642,00:21.36,,29900.0,36884.0,109051.0,39744.0,9.9,161.0,40880.0
643,00:21.39,,29941.0,36914.0,109049.0,39833.0,9.9,158.0,40860.0
644,00:21.43,,29979.0,36962.0,109045.0,39865.0,9.9,155.0,40835.0
645,00:21.46,,30031.0,37010.0,109039.0,39865.0,9.9,151.0,40825.0
646,00:21.50,,30068.0,37039.0,109037.0,39776.0,9.9,148.0,40810.0
647,00:21.53,,30100.0,37065.0,109036.0,39749.0,9.9,145.0,40778.0
648,00:21.56,,30137.0,37092.0,109034.0,39722.0,9.9,142.0,40746.0
649,00:21.60,,30175.0,37129.0,109030.0,39701.0,9.9,139.0,40725.0
650,00:21.63,,30212.0,37167.0,109027.0,39685.0,9.9,136.0,40730.0
651,00:21.66,,30258.0,37199.0,109023.0,39673.0,9.9,133.0,40752.0
652,00:21.69,,30306.0,37243.0,109016.0,39616.0,9.9,130.0,40745.0
